appid,name,release_date,achievements,categories,windows,mac,linux,developer,dlc_count,languages,required_age,price,short_description,players_now,reviews_positive,reviews_negative
1984270,Digimon Story Time Stranger,"Oct 2, 2025",46,2:Single-player;22:Steam Achievements;28:Full controller support;23:Steam Cloud;62:Family Sharing,True,False,False,Media.Vision Inc.,10,English*;French;Italian;German;Spanish - Spain;Spanish - Latin America;Portuguese - Brazil;Simplified Chinese;Traditional Chinese;Japanese*;Korean*languages with full audio support,0,69.99,"The latest in the Digimon Story series is finally here! In this RPG, unravel a mystery that spans across the human world and the Digital World, collecting and raising a wide variety of Digimon to save the world.",2711.0,10328,1137
1971870,Mortal Kombat 1,"Sep 19, 2023",50,2:Single-player;1:Multi-player;49:PvP;36:Online PvP;37:Shared/Split Screen PvP;24:Shared/Split Screen;27:Cross-Platform Multiplayer;22:Steam Achievements;28:Full controller support;29:Steam Trading Cards;35:In-App Purchases;72:Chat Speech-to-text;73:Chat Text-to-speech;68:Custom Volume Controls;75:Keyboard Only Option;71:Narrated Game Menus;69:Stereo Sound;65:Subtitle Options;70:Surround Sound;23:Steam Cloud;43:Remote Play on TV;44:Remote Play Together;61:HDR available;62:Family Sharing,True,False,False,NetherRealm Studios,28,English*;French*;Italian*;German*;Spanish - Spain*;Arabic;Polish;Portuguese - Brazil*;Russian;Simplified Chinese;Spanish - Latin America*;Traditional Chinese;Korean*languages with full audio support,18,9.99,"Discover a reborn Mortal Kombat™ Universe created by the Fire God Liu Kang. Mortal Kombat™ 1 ushers in a new era of the iconic franchise with a new fighting system, game modes, and fatalities!",1186.0,19909,7509
518790,theHunter: Call of the Wild™,"Feb 16, 2017",160,2:Single-player;1:Multi-player;9:Co-op;38:Online Co-op;22:Steam Achievements;28:Full controller support;35:In-App Purchases;23:Steam Cloud;62:Family Sharing,True,False,False,Expansive Worlds,55,English*;French;German;Portuguese - Brazil;Russian;Spanish - Spain;Czech;Polish;Simplified Chinese;Japanese*languages with full audio support,0,19.99,"Discover an atmospheric hunting game like no other in this realistic, stunning open world – regularly updated in collaboration with the community. Immerse yourself in the single player campaign, or share the ultimate hunting experience with friends.",3053.0,138771,16805
1284190,The Planet Crafter,"Apr 10, 2024",55,2:Single-player;1:Multi-player;9:Co-op;38:Online Co-op;22:Steam Achievements;28:Full controller support;62:Family Sharing,True,False,False,Miju Games,3,English*;French;German;Spanish - Spain;Simplified Chinese;Russian;Polish;Portuguese - Portugal;Korean;Japanese;Portuguese - Brazil;Italian;Traditional Chinese;Turkish*languages with full audio support,0,11.99,"A space survival open world terraforming crafting game, designed for 1 to 10 players. Alter the ecosystem of an inhospitable planet to render it habitable for humanity. Survive, gather resources, and build your base. Then, generate oxygen, warmth, and pressure to create a brand new biosphere.",6627.0,55093,2258
440,Team Fortress 2,"Oct 10, 2007",520,1:Multi-player;27:Cross-Platform Multiplayer;22:Steam Achievements;29:Steam Trading Cards;13:Captions available;30:Steam Workshop;35:In-App Purchases;67:Camera Comfort;66:Color Alternatives;68:Custom Volume Controls;69:Stereo Sound;70:Surround Sound;18:Partial Controller Support;8:Valve Anti-Cheat enabled;15:Stats;17:Includes level editor;14:Commentary available;41:Remote Play on Phone;42:Remote Play on Tablet,True,False,True,Valve,1,English*;Danish;Dutch;Finnish;French;German;Italian;Japanese;Norwegian;Polish;Portuguese - Portugal;Russian;Simplified Chinese;Spanish - Spain;Swedish;Traditional Chinese;Korean;Czech;Hungarian;Portuguese - Brazil;Turkish;Greek;Bulgarian;Romanian;Thai;Ukrainian;Spanish - Latin America*languages with full audio support,0,0.0,"Nine distinct classes provide a broad range of tactical abilities and personalities. Constantly updated with new game modes, maps, equipment and, most importantly, hats!",33712.0,36039,9079
1659040,HITMAN World of Assassination,"Jan 20, 2022",83,2:Single-player;22:Steam Achievements;28:Full controller support;52:Tracked Controller Support;53:VR Supported;68:Custom Volume Controls;74:Playable without Timed Input;69:Stereo Sound;65:Subtitle Options;70:Surround Sound;23:Steam Cloud;62:Family Sharing,True,False,False,IO Interactive A/S,8,English*;French;Italian;German;Spanish - Spain;Japanese;Russian;Simplified Chinese;Traditional Chinese*languages with full audio support,17,27.99,"Enter the world of the ultimate assassin. HITMAN World of Assassination delivers the definitive stealth action experience, putting you in the shoes of Agent 47, a master assassin. Explore immersive locations, uncover hidden secrets, and eliminate targets with complete freedom of approach.",2308.0,40381,6141
1449110,The Outer Worlds 2,"Oct 29, 2025",48,2:Single-player;22:Steam Achievements;28:Full controller support;29:Steam Trading Cards;68:Custom Volume Controls;78:Adjustable Difficulty;79:Save Anytime;69:Stereo Sound;65:Subtitle Options;70:Surround Sound;23:Steam Cloud;15:Stats;62:Family Sharing,True,False,False,Obsidian Entertainment,0,English*;French;Italian;German;Spanish - Spain;Japanese;Korean;Polish;Portuguese - Brazil;Russian;Simplified Chinese;Spanish - Latin America*languages with full audio support,0,69.99,The Outer Worlds 2 is the sequel to the award-winning first-person sci-fi RPG from Obsidian Entertainment.,1195.0,3933,1215
1774580,STAR WARS Jedi: Survivor™,"Apr 27, 2023",53,2:Single-player;22:Steam Achievements;28:Full controller support;13:Captions available;66:Color Alternatives;68:Custom Volume Controls;78:Adjustable Difficulty;69:Stereo Sound;61:HDR available,True,False,False,Respawn,1,English*;French*;Italian*;German*;Spanish - Spain*;Japanese*;Korean;Polish*;Portuguese - Brazil*;Simplified Chinese;Spanish - Latin America*;Traditional Chinese*languages with full audio support,0,10.49,"The story of Cal Kestis continues in STAR WARS Jedi: Survivor™, a galaxy-spanning, third-person, action-adventure game.",1231.0,47483,20545
582660,Black Desert,"May 24, 2017",0,1:Multi-player;20:MMO;49:PvP;36:Online PvP;9:Co-op;38:Online Co-op;29:Steam Trading Cards;35:In-App Purchases;18:Partial Controller Support,True,False,False,Pearl Abyss,3,English*;French;German;Spanish - Spain;Japanese*;Russian*;Thai;Turkish;Traditional Chinese*;Portuguese - Brazil;Spanish - Latin America*languages with full audio support,0,0.99,"Played by over 20 million Adventurers - Black Desert Online is an open-world, action MMORPG. Experience intense, action-packed combat, battle massive world bosses, fight alongside friends to siege and conquer castles, and train in professions such as fishing, trading, crafting, cooking, and more!",8708.0,45665,14745
1203620,Enshrouded,"Jan 24, 2024",52,2:Single-player;1:Multi-player;9:Co-op;38:Online Co-op;22:Steam Achievements;28:Full controller support;23:Steam Cloud;62:Family Sharing,True,False,False,Keen Games GmbH,1,English;French;Italian;German;Spanish - Spain;Japanese;Korean;Polish;Portuguese - Brazil;Russian;Simplified Chinese;Traditional Chinese;Turkish;Ukrainian;Thai,0,29.99,"You are Flameborn, last ember of hope of a dying race. Awaken, survive the terror of a corrupting fog, and reclaim the lost beauty of your kingdom. Venture into a vast world, vanquish punishing bosses, build grand halls and forge your path in this co-op survival action RPG for up to 16 players.",13495.0,67936,10654
1669000,Age of Wonders 4,"May 2, 2023",100,2:Single-player;1:Multi-player;49:PvP;36:Online PvP;9:Co-op;38:Online Co-op;27:Cross-Platform Multiplayer;22:Steam Achievements;30:Steam Workshop;67:Camera Comfort;72:Chat Speech-to-text;73:Chat Text-to-speech;68:Custom Volume Controls;78:Adjustable Difficulty;74:Playable without Timed Input;79:Save Anytime;69:Stereo Sound;70:Surround Sound;18:Partial Controller Support;23:Steam Cloud;44:Remote Play Together;62:Family Sharing,True,False,False,Triumph Studios,15,English*;French;German;Spanish - Spain;Japanese;Korean;Polish;Russian;Simplified Chinese*languages with full audio support,13,49.99,Rule a fantasy realm of your own design! Explore new magical realms in Age of Wonders’ signature blend of 4X strategy and turn-based tactical combat. Control a faction that grows and changes as you expand your empire with each turn!,2787.0,12359,2696
739630,Phasmophobia,"Sep 18, 2020",54,2:Single-player;1:Multi-player;9:Co-op;38:Online Co-op;22:Steam Achievements;28:Full controller support;52:Tracked Controller Support;53:VR Supported;29:Steam Trading Cards;67:Camera Comfort;78:Adjustable Difficulty;74:Playable without Timed Input;69:Stereo Sound;70:Surround Sound;23:Steam Cloud;41:Remote Play on Phone;42:Remote Play on Tablet;62:Family Sharing,True,False,False,Kinetic Games,0,English*;Portuguese - Portugal;Spanish - Spain;Portuguese - Brazil;German;French;Italian;Bulgarian;Czech;Danish;Dutch;Finnish;Greek;Hungarian;Japanese;Korean;Norwegian;Polish;Romanian;Russian;Simplified Chinese;Swedish;Traditional Chinese;Turkish;Ukrainian;Catalan*languages with full audio support,0,19.99,Phasmophobia is a 4 player online co-op psychological horror. Paranormal activity is on the rise and it’s up to you and your team to use all the ghost-hunting equipment at your disposal in order to gather as much evidence as you can.,5575.0,622768,26693
1962663,Call of Duty®: Warzone™,"Nov 16, 2022",0,2:Single-player;1:Multi-player;49:PvP;36:Online PvP;9:Co-op;38:Online Co-op;27:Cross-Platform Multiplayer;22:Steam Achievements;28:Full controller support;13:Captions available;35:In-App Purchases,True,False,False,Infinity Ward,0,English*;French*;Italian*;German*;Spanish - Spain*;Arabic;Japanese*;Korean*;Polish*;Portuguese - Brazil*;Russian*;Simplified Chinese;Spanish - Latin America*;Traditional Chinese*languages with full audio support,0,0.0,"Welcome to Call of Duty®: Warzone™, the massive free-to-play combat arena. Experience thrilling modes &amp; new gameplay features in Verdansk and Rebirth Island.",127.0,2406,7037
2300320,Farming Simulator 25,"Nov 12, 2024",45,2:Single-player;1:Multi-player;9:Co-op;38:Online Co-op;22:Steam Achievements;28:Full controller support;23:Steam Cloud;62:Family Sharing,True,True,False,GIANTS Software,10,English*;French;Italian;German;Spanish - Spain;Czech;Danish;Dutch;Finnish;Hungarian;Japanese;Korean;Norwegian;Polish;Portuguese - Brazil;Portuguese - Portugal;Romanian;Russian;Simplified Chinese;Spanish - Latin America;Swedish;Traditional Chinese;Turkish;Ukrainian;Vietnamese;Indonesian*languages with full audio support,0,29.99,"Farming Simulator 25 invites you to join the rewarding farm life, single-handedly or cooperatively in multiplayer. This Farm is Your Farm!",13886.0,23355,4026
3347400,GIRLS' FRONTLINE 2: EXILIUM,"Feb 10, 2025",0,2:Single-player;35:In-App Purchases,True,False,False,"SUNBORN Information Co., Ltd.",0,English;French;German;Japanese*;Thai;Simplified Chinese*;Traditional Chinese*;Portuguese - Portugal;Spanish - Latin America;Korean**languages with full audio support,0,0.0,"Continuing the legacy of the Girls' Frontline world, this all-new adventure casts you as the Commander, challenging you to lead your squad of Tactical Dolls deep into perilous contamination zones and overcome enemies with tactical prowess.",1243.0,0,0
2677660,Indiana Jones and the Great Circle,"Dec 8, 2024",55,2:Single-player;22:Steam Achievements;28:Full controller support;29:Steam Trading Cards;13:Captions available;66:Color Alternatives;68:Custom Volume Controls;78:Adjustable Difficulty;74:Playable without Timed Input;70:Surround Sound;23:Steam Cloud;61:HDR available;62:Family Sharing,True,False,False,MachineGames,1,English*;French*;Italian*;German*;Spanish - Spain*;Arabic;Japanese*;Korean;Polish*;Portuguese - Brazil*;Russian;Simplified Chinese;Spanish - Latin America*;Traditional Chinese*languages with full audio support,0,48.99,"Uncover one of history’s greatest mysteries in a first-person, single-player adventure. The year is 1937, sinister forces are scouring the globe for the secret to an ancient power connected to the Great Circle, and only one person can stop them - Indiana Jones™.",262.0,9493,1118
3681810,Blue Protocol: Star Resonance,"Oct 9, 2025",14,2:Single-player;1:Multi-player;20:MMO;9:Co-op;38:Online Co-op;22:Steam Achievements;35:In-App Purchases,True,False,False,Shanghai Bokura Network Technology Co.Ltd,0,English,0,0.0,"Blue Protocol: Star Resonance expands the Blue Protocol universe with a vibrant MMORPG experience. Create your own hero, team up for strategic raids, or simply relax and have fun with friends fishing, crafting, and endless exploration. Adventure awaits!",5118.0,0,0
1771300,Kingdom Come: Deliverance II,"Feb 4, 2025",83,2:Single-player;22:Steam Achievements;28:Full controller support;29:Steam Trading Cards;68:Custom Volume Controls;74:Playable without Timed Input;69:Stereo Sound;70:Surround Sound;23:Steam Cloud;62:Family Sharing,True,False,False,Warhorse Studios,8,English*;Italian;French*;German*;Spanish - Spain*;Czech*;Japanese*;Korean;Polish;Portuguese - Brazil;Simplified Chinese;Traditional Chinese;Turkish;Russian;Ukrainian*languages with full audio support,18,59.99,"A thrilling story-driven action RPG, with a rich open world, set in 15th century Medieval Europe. Experience the ultimate medieval adventure - through the eyes of young Henry - as you embark on a journey of epic proportions.",13795.0,95690,6028
2352620,Fellowship,"Oct 16, 2025",0,1:Multi-player;9:Co-op;38:Online Co-op;64:Adjustable Text Size;67:Camera Comfort;68:Custom Volume Controls;78:Adjustable Difficulty;74:Playable without Timed Input;69:Stereo Sound;62:Family Sharing,True,False,False,Chief Rebel,3,English*;French;Italian;German;Spanish - Spain;Russian;Simplified Chinese;Traditional Chinese;Korean;Portuguese - Brazil;Japanese*languages with full audio support,0,19.99,"FELLOWSHIP is a multiplayer online dungeon adventure set in an exciting fantasy setting, with endlessly scaling dungeon runs.",2961.0,9461,2989
2406770,Bodycam,"Jun 7, 2024",1,1:Multi-player;49:PvP;36:Online PvP;35:In-App Purchases;15:Stats;25:Steam Leaderboards;62:Family Sharing,True,False,False,Reissad Studio,0,English*;French;Italian;German;Spanish - Spain;Arabic;Japanese;Korean;Russian;Simplified Chinese*languages with full audio support,0,26.65,"Bodycam is the first tactical multiplayer FPS with a true body-camera view in Unreal Engine 5. Close-quarters combats feel raw and loud. Every angle, callout, and bullet matters. Play Deathmatch, Team Deathmatch, and Body Bomb on photoreal maps where teamplay, tactics, and clutch skill are key.",491.0,26499,8833
270880,American Truck Simulator,"Feb 2, 2016",125,2:Single-player;1:Multi-player;9:Co-op;38:Online Co-op;22:Steam Achievements;29:Steam Trading Cards;30:Steam Workshop;67:Camera Comfort;68:Custom Volume Controls;78:Adjustable Difficulty;75:Keyboard Only Option;74:Playable without Timed Input;79:Save Anytime;69:Stereo Sound;70:Surround Sound;18:Partial Controller Support;23:Steam Cloud;17:Includes level editor;44:Remote Play Together;62:Family Sharing,True,True,True,SCS Software,58,English;French;Italian;German;Spanish - Spain;Bulgarian;Czech;Danish;Dutch;Finnish;Greek;Hungarian;Japanese;Korean;Norwegian;Polish;Portuguese - Portugal;Portuguese - Brazil;Romanian;Russian;Simplified Chinese;Swedish;Turkish;Ukrainian;Traditional Chinese;Catalan;Lithuanian;Serbian;Slovak;Slovenian,0,19.99,"Experience legendary American trucks and deliver various cargoes across sunny California, sandy Nevada, and the Grand Canyon State of Arizona. American Truck Simulator takes you on a journey through the breathtaking landscapes and widely recognized landmarks around the States.",3561.0,147621,4463
